,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
230,0.838252184,0.526183952,0.689153877,0.645927922,0.705648595,0.721910385,0.693622391,0.493738188,0.571724348,0.687886067,0.888059874,0.821086725,0.928952775,0.816862183,0.986896981,0.620614472,0.952367637,0.611906724,0.664651323,0.716209822,0.579528634,0.651872657,0.780014515,0.580984342
231,0.699041987,0.698261455,0.818082998,0.585079251,0.921096497,0.660140582,0.892922582,0.619577802,0.797013496,0.756393483,0.853485884,0.702695523,0.786367511,0.560998926,0.825305837,0.572659643,0.959758074,0.661259622,0.726954119,0.647755174,0.663209002,0.489687541,0.545427576,0.688619472
232,0.7137256,0.571633978,0.88644877,0.833843184,0.569900566,0.731917148,0.654228457,0.692313531,0.747051163,0.837249551,0.650281615,0.66422642,0.781091602,0.86615283,0.59711597,0.652393745,0.607954395,0.723248037,0.506459173,0.618826325,0.87151292,0.904199252,0.718033904,0.576056806
233,0.587815924,0.609713999,0.661469051,0.848009445,0.679619825,0.506509057,0.532752964,0.856898301,0.735062754,0.711110907,0.688476355,0.824617099,0.86589527,0.668213085,0.595156482,0.630441144,0.687757306,0.854237644,0.638064716,0.909124317,0.651860873,0.630707167,0.841258002,0.548919301
234,0.74513195,0.7281152,0.931507001,0.592388128,0.674031474,0.771103411,0.72384706,0.657512395,0.772987991,0.479049014,0.716752801,0.593165058,0.65995342,0.807081746,0.633256082,0.715406307,0.757220838,0.878034142,0.680689927,0.666718696,0.690060002,0.970318644,0.569261084,0.579939906
235,0.789729716,0.65369806,0.690038598,0.803311669,0.788364964,0.84919373,0.736551313,0.673078351,0.738168808,0.76172559,0.62999275,0.832417628,0.680149558,0.831235999,0.849713928,0.642539483,0.652224228,0.722152952,0.475312291,0.548626088,0.52047686,0.819572529,0.64532414,0.844911979
236,0.845396439,0.706486629,0.960173593,0.794855928,0.70162828,0.685386338,0.843287409,0.620941176,0.696595492,0.475813999,0.672193879,0.7786087,0.793889737,0.68817376,0.792198164,0.725550456,0.72790154,0.728051115,0.784482276,0.719888058,0.610973041,0.624350504,0.670895533,0.704237887
237,0.81892946,0.582515388,0.720070013,0.965001099,0.786532729,0.68861721,0.881647975,0.873936805,0.751687589,0.76774402,0.860216022,0.835082836,0.748776628,0.67073212,0.52158447,0.68083395,0.695557289,0.652050165,0.804741117,0.594644492,0.675635383,0.672180662,0.539546961,0.642150751
238,0.618202227,0.788145402,0.647324022,0.583359574,0.69683111,0.662997795,0.639159303,0.744737939,0.795905573,0.665209747,0.605031424,0.746191985,0.698012327,0.773977121,0.767581259,0.828026519,0.573581974,0.697673629,0.83352798,0.742390472,0.625673523,0.656024904,0.636115081,0.799720334
239,0.69608403,0.518905,0.769818779,0.907512896,0.536036937,0.723758674,0.619014516,0.567927414,0.773354498,0.56950407,0.599507253,0.695189801,0.606501019,0.814088359,0.769959717,0.723218005,0.580535461,0.584060601,0.60477401,0.829576893,0.734851582,0.779095117,0.753900909,0.727393985
240,0.660401149,0.707224973,0.749237687,0.729544015,0.797149921,0.690963565,0.69992273,0.706392412,0.702404549,0.798049019,0.835427452,0.67154827,0.703172039,0.759030511,0.609612516,0.744185264,0.693633886,0.675194925,0.626563422,0.874113246,0.514097774,0.772697471,0.598479679,0.658855307
241,0.671955658,0.526226939,0.660006791,0.67979303,0.631507717,0.681778954,0.665123,0.683392572,0.686422324,0.62719714,0.761241694,0.820363753,0.717399178,0.717253628,0.528716271,0.63925886,0.647101286,0.835291724,0.667073055,0.707963742,0.688760273,0.919138423,0.866043757,0.836144173
242,0.951889785,0.534420298,0.716955683,0.684686673,0.601775108,0.747545392,0.630227811,0.904839193,0.67542601,0.728985944,0.696977602,0.654173377,0.784315734,0.618016117,0.552224256,0.628106731,0.809255808,0.692489762,0.534896154,0.594818803,0.762935247,0.58084231,0.721669003,0.539087766
243,0.683935625,0.623082116,0.505605935,0.950075807,0.603292203,0.796653964,0.762923507,0.675818053,0.626525864,0.601675832,0.738108942,0.508471268,0.521539564,0.853164441,0.945256295,0.786750125,0.686064273,0.691515723,0.532938648,0.58733536,0.690243548,0.706414261,0.807447923,0.732943522
244,0.567051298,0.70260431,0.625275444,0.641154672,0.649874103,0.825295259,0.807502813,0.757815086,0.741155555,0.61625426,0.613245061,0.795201991,0.732899725,0.670045264,0.841041821,0.623491873,0.627293475,0.706242575,0.701479362,0.879225488,0.672796501,0.931484078,0.831537297,0.65866115
245,0.887285043,0.9030425,0.555545005,0.790048089,0.610406003,0.587870768,0.970377416,0.840736668,0.595405508,0.846084856,0.597761827,0.86662012,0.713956779,0.607198665,0.819361055,0.755905074,0.753519205,0.648388314,0.759285468,0.61678699,0.798374222,0.634021621,0.681303608,0.722921115
246,0.683395822,0.777247498,0.754513487,0.731540647,0.872786021,0.636751321,0.559113898,0.724298538,0.519030625,0.775844538,0.779060537,0.604016838,0.77661466,0.626929765,0.562159442,0.830018224,0.848482621,0.923738341,0.662951139,0.65995871,0.799729598,0.598948594,0.593167865,0.593153131
247,0.79325143,0.826807424,0.659932371,0.74303589,0.585658046,0.872873552,0.707952324,0.578075428,0.67616202,0.616517131,0.690716899,0.654373875,0.704733094,0.628347862,0.605429119,0.673004203,0.532290522,0.730116665,0.937382239,0.892244526,0.551389654,0.874267283,0.59993822,0.509424347
248,0.606381294,0.635728988,0.581698572,0.659082893,0.695185393,0.797348157,0.498774576,0.765625305,0.740758533,0.865079486,0.70613248,0.833661142,0.782059231,0.600648292,0.656060751,0.700390753,0.798170128,0.585872838,0.646684154,0.606728063,0.625626552,0.89458302,0.77992395,0.501515174
249,0.679432092,0.733833356,0.781359999,0.830860609,0.769735527,0.576703658,0.836956625,0.871359902,0.588241849,0.67505857,0.743740799,0.569958285,0.680063516,0.67619532,0.815312389,0.712179634,0.649258573,0.675964529,0.627091875,0.837757827,0.759470426,0.650501508,0.621078088,0.636048063
250,0.742230895,0.748664378,0.501150611,0.718494052,0.773698483,0.842300875,0.924994189,0.829432371,0.728925516,0.690397391,0.51933686,0.838141553,0.756403108,0.675910313,0.735451396,0.56012291,0.602181518,0.757865787,0.933789436,0.651627952,0.628975621,0.61640812,0.64548489,0.664845047
251,0.820501188,0.79157907,0.699726269,0.697815694,0.571505459,0.542499051,0.791180307,0.555499374,0.646996256,0.670769979,0.69929876,0.749900955,0.643891292,0.744081553,0.643811156,0.616707577,0.621630941,0.891373515,0.58080717,0.624914678,0.762410755,0.514023623,0.755100873,0.926653095
252,0.532070768,0.584311324,0.816298291,0.605632508,0.706951818,0.531613369,0.765307752,0.555233855,0.785931956,0.79940931,0.792661761,0.650442695,0.74086369,0.652418786,0.811328515,0.69110429,0.798533191,0.732930071,0.64567135,0.752677829,0.764327471,0.749777718,0.768879177,0.743603452
253,0.882876241,0.690292368,0.874691196,0.742124977,0.689896016,0.796495498,0.550092911,0.778381625,0.676599111,0.632853034,0.790579721,0.721218034,0.791361245,0.584057672,0.531731613,0.658864171,0.717144563,0.742377432,0.612682838,0.864206352,0.74256741,0.625669104,0.591443806,0.576469891
254,0.785471196,0.670241374,0.813972566,0.681089438,0.768354636,0.704537523,0.92938006,0.595526609,0.650827383,0.822334829,0.715398494,0.558235652,0.74899943,0.566319707,0.74603878,0.781209307,0.59593878,0.80334406,0.65447129,0.903875204,0.633291575,0.553464754,0.768223313,0.644278231
255,0.769663808,0.624166481,0.550812701,0.610060133,0.894231634,0.592909668,0.607173223,0.735316251,0.734862659,0.800531723,0.770043031,0.838697603,0.645617326,0.746837089,0.81921156,0.636372726,0.626938461,0.718799374,0.794953619,0.57399677,0.556746139,0.79664278,0.663107693,0.743476929
256,0.592920916,0.599748138,0.859127252,0.456586494,0.647048066,0.714413918,0.770332987,0.834687568,0.706491127,0.8295763,0.806392124,0.856390868,0.713076668,0.677071619,0.685854531,0.68664387,0.703600704,0.673673391,0.533360902,0.62110911,0.711774262,0.649247235,0.625754345,0.681394093
257,0.652646106,0.713632798,0.635540341,0.851208813,0.696945622,0.832459888,0.887092186,0.573179141,0.534906188,0.846249604,0.800726983,0.610750178,0.669008795,0.58536255,0.764157649,0.696080703,0.669546154,0.825886473,0.646636406,0.513949389,0.727775399,0.574157118,0.786378433,0.685536836
258,0.716413314,0.662411567,0.672513232,0.526888052,0.701105947,0.749187996,0.588599864,0.624143008,0.786969175,0.587624403,0.718897624,0.65400533,0.899103023,0.552480116,0.917603854,0.817060163,0.487437748,0.872866573,0.664495696,0.904784408,0.691915049,0.439512857,0.673577648,0.604629184
259,0.878797616,0.736515899,0.710111537,0.767304146,0.742831115,0.885062776,0.605596674,0.683497314,0.715270943,0.776752244,0.658187705,0.73051272,0.739139297,0.607292507,0.900296619,0.568837514,0.889883141,0.530222105,0.688417743,0.72687711,0.571035364,0.543333172,0.701570794,0.706638465
260,0.75255134,0.739259615,0.685737428,0.739202278,0.418476827,0.538866933,0.55774238,0.564518458,0.808600038,0.721170829,0.734041397,0.724744159,0.684247898,0.728037571,0.416937021,0.686547772,0.941668644,0.821357896,0.577956467,0.625014574,0.757501984,0.456304459,0.586059277,0.784803822
261,0.760839844,0.82948903,0.910921693,0.676230961,0.509526034,0.792017503,0.76215125,0.620316323,0.659238865,0.82922195,0.785245578,0.806449875,0.566078854,0.683833584,0.654900496,0.746353347,0.800117432,0.792602121,0.693542316,0.875710531,0.570833036,0.50238786,0.640786661,0.664840819
262,0.777705997,0.709463482,0.870917352,0.454280196,0.852104766,0.775699284,0.845434585,0.59705708,0.640879568,0.664094784,0.743992278,0.718836381,0.799410662,0.744849143,0.752904039,0.688519468,0.659090997,0.632932196,0.7023379,0.597628896,0.704998819,0.756405626,0.578665448,0.8910201
263,0.777705997,0.709463482,0.870917352,0.454280196,0.852104766,0.775699284,0.845434585,0.59705708,0.640879568,0.664094784,0.743992278,0.718836381,0.799410662,0.744849143,0.752904039,0.688519468,0.659090997,0.632932196,0.7023379,0.597628896,0.704998819,0.756405626,0.578665448,0.8910201
264,0.640796989,0.924632731,0.798391072,0.535896387,0.702932433,0.767971863,0.835501711,0.645053215,0.780977435,0.597919746,0.725790602,0.680957934,0.72452853,0.615324291,0.823508427,0.713374286,0.573541438,0.765233395,0.810312768,0.694719837,0.828589474,0.72314113,0.600935842,0.66085482
265,0.638152098,0.691245871,0.717051173,0.57010375,0.666283551,0.692938413,0.557053589,0.692402366,0.693297781,0.810186131,0.60362841,0.808484386,0.575582061,0.806474458,0.932364896,0.749537788,0.859032398,0.59197512,0.763399006,0.882248199,0.497378175,0.758371655,0.540572487,0.656428373
266,0.614981865,0.728593858,0.831075946,0.934344197,0.86227882,0.768868753,0.976652841,0.611749847,0.529197431,0.80599641,0.727518561,0.633710095,0.772890096,0.743028571,0.519581106,0.774804079,0.646832264,0.729217771,0.614808183,0.598767447,0.560692856,0.429073998,0.955715404,0.625323012
267,0.776809272,0.523511601,0.887578435,0.8120183,0.733268123,0.674394002,0.698778363,0.844455665,0.665611031,0.860888144,0.644065321,0.596161835,0.703209828,0.573163061,0.461300678,0.70907474,0.767291091,0.777787108,0.961808844,0.744508016,0.63356616,0.816578805,0.626802176,0.596450733
268,0.643819775,0.70128645,0.63739861,0.669737413,0.710596253,0.706438413,0.764096103,0.842766554,0.813297976,0.844840073,0.699974708,0.780371791,0.715897823,0.741289163,0.696020481,0.556536841,0.801382596,0.630707078,0.506313377,0.602870845,0.745824088,0.891904746,0.536809345,0.614632996
269,0.672894117,0.659198144,0.690817398,0.803102483,0.834772683,0.769062196,0.778769818,0.629802895,0.666355911,0.710184857,0.6288006,0.703480063,0.824486808,0.586798926,0.816871114,0.631242204,0.652259052,0.529885987,0.419318069,0.69688019,0.866989193,0.673744532,0.895350624,0.707061678
270,0.889305191,0.596339299,0.902401426,0.588960701,0.667800484,0.840980381,0.472009033,0.724602864,0.828046337,0.717777833,0.715078346,0.649367097,0.825835089,0.628850488,0.755285005,0.658958373,0.632576828,0.704565637,0.861123498,0.73431791,0.656344595,0.5296294,0.652942959,0.602835055
271,0.660219142,0.722914246,0.69662032,0.659899627,0.744092264,0.560483213,0.851440476,0.835840033,0.786520783,0.679558631,0.64549603,0.752004651,0.537365353,0.682227153,0.849703676,0.800614467,0.917942166,0.693056391,0.872702898,0.617245126,0.756665489,0.497307109,0.737002235,0.575147196
272,0.626749588,0.719410409,0.648107563,0.692998491,0.737341194,0.819227441,0.574787231,0.509741127,0.793184449,0.90086647,0.804808947,0.780100846,0.900607567,0.783523357,0.414071345,0.63441129,0.689982394,0.858648472,0.640684644,0.643060077,0.531840132,0.897836007,0.542925666,0.609942064
273,0.910977616,0.774222939,0.532057084,0.519956644,0.670762168,0.727250464,0.582796714,0.588375736,0.634010124,0.669747379,0.7205211,0.712665809,0.780375754,0.784402602,0.935255281,0.719297378,0.458093567,0.738598471,0.638134791,0.863614752,0.707001876,0.962926112,0.69263163,0.684362557
274,0.675521321,0.863123396,0.584426794,0.750775184,0.756544471,0.5171591,0.722830536,0.691483649,0.87406339,0.658846013,0.67462191,0.747240864,0.902358522,0.633796772,0.760235558,0.612452864,0.875135976,0.545157956,0.685364509,0.762919806,0.714419719,0.673314586,0.594040642,0.761034211
275,0.646863896,0.613489163,0.742254645,0.780694096,0.688644881,0.796315951,0.690063585,0.655991316,0.76655878,0.559054829,0.651278771,0.416571206,0.703326005,0.595613402,0.818304689,0.834583377,0.977105776,0.699039378,0.918168877,0.600986568,0.714232136,0.710083185,0.835716136,0.629546517
276,0.615179819,0.71098776,0.814645463,0.553348226,0.865732945,0.575635428,0.977178516,0.481672319,0.759886417,0.836193599,0.771181329,0.615974232,0.729171783,0.782932251,0.682422357,0.738451301,0.898516693,0.674918313,0.827966222,0.645057227,0.521820525,0.648674537,0.71630711,0.79871603
277,0.701333983,0.853851717,0.594878668,0.828957801,0.53620061,0.803334096,0.627074248,0.768173844,0.726736262,0.575904265,0.773688318,0.766969113,0.645455852,0.694555128,0.369577149,0.751889032,0.627496931,0.549004176,0.940083435,0.619410639,0.766196713,0.629722738,0.895320551,0.718078759
278,0.662449807,0.809633231,0.855543991,0.823270332,0.632147797,0.669726393,0.542107964,0.638856277,0.632931979,0.790091104,0.574918401,0.736853736,0.662576926,0.634796176,0.45700521,0.733836402,0.733329281,0.660929417,0.921074873,0.674036818,0.727958857,0.839579886,0.706214958,0.634088023
279,0.504856279,0.721032402,0.7150404,0.802229783,0.671602491,0.572878481,0.768472023,0.649912632,0.808953457,0.671201187,0.518679474,0.728672545,0.846060608,0.662804038,0.959370773,0.725040367,0.709289342,0.740479172,0.739079016,0.743988239,0.766531671,0.689985341,0.608338132,0.610492487
280,0.780788547,0.442752417,0.671435093,0.849355647,0.920625344,0.675236275,0.792528627,0.842372515,0.620564028,0.720183559,0.614240485,0.941710907,0.824248348,0.628401041,0.707959183,0.745997197,0.680654153,0.631412704,0.766925812,0.742128559,0.602423153,0.831429696,0.774792454,0.556265374
281,0.828566804,0.58451382,0.483037576,0.678739597,0.551782285,0.901540179,0.657516163,0.651979047,0.629655513,0.786070467,0.886122061,0.574422957,0.590106612,0.624311839,0.643970441,0.793345741,0.802380658,0.656405427,0.773347114,0.894016183,0.491135785,0.807514648,0.760434362,0.885484696
282,0.604972986,0.479013316,0.934102389,0.663065281,0.714945864,0.621044524,0.60700581,0.57279075,0.84594288,0.625411931,0.633585596,0.694866241,0.733967221,0.579577504,0.757999532,0.829424393,0.487778791,0.813842831,0.934895024,0.855907457,0.737924501,0.707141804,0.802608384,0.896090265
283,0.788721331,0.796366235,0.933201026,0.735819284,0.737604122,0.624577931,0.592735394,0.727231674,0.779631573,0.856344268,0.698019501,0.69192889,0.789740424,0.654931838,0.656082591,0.793541063,0.526159431,0.65322467,0.900119379,0.678329595,0.726551091,0.728877207,0.657690068,0.650522713
284,0.521554583,0.711319802,0.724296633,0.807133963,0.836604679,0.61267112,0.747491059,0.63895478,0.739904155,0.689472909,0.882291571,0.447378523,0.693708092,0.638708185,0.50610638,0.667384167,0.883816824,0.523540026,0.698978322,0.908243246,0.714576876,0.681536277,0.665198358,0.806445356
285,0.747957215,0.713809996,0.846628056,0.853904615,0.8921682,0.676949216,0.583574208,0.585292319,0.585513159,0.694395822,0.733101314,0.964217164,0.698984274,0.637066632,0.918059161,0.586965481,0.970029546,0.739986826,0.744424687,0.714078273,0.788184586,0.525205043,0.482769894,0.650787128
286,0.700426693,0.758485353,0.764946813,0.888491672,0.718999673,0.721797591,0.71595914,0.593496021,0.686933047,0.598206204,0.806417653,0.686220745,0.651428392,0.826824311,0.851063162,0.72188625,0.779344423,0.781880197,0.953542663,0.570093174,0.59428891,0.882802116,0.69901909,0.568669776
287,0.628709746,0.802128474,0.75864041,0.733698278,0.546083631,0.664897987,0.763682086,0.703697032,0.691767536,0.648721165,0.530446997,0.597214082,0.640322719,0.812070083,0.741670784,0.769665103,0.955045515,0.837441597,0.545259281,0.824736105,0.647497122,0.928257826,0.471109953,0.786530402
288,0.57277275,0.91735931,0.6533661,0.667145844,0.761417613,0.790957311,0.51246773,0.747681628,0.588766051,0.633339082,0.625618726,0.473253482,0.574781915,0.684590625,0.910019736,0.628906462,0.526099688,0.624292626,0.883838205,0.825166974,0.829666039,0.824060133,0.75705938,0.65467406
289,0.939212738,0.705388611,0.639589271,0.660346793,0.677553881,0.707238181,0.734478916,0.888289747,0.641448083,0.739691362,0.760837772,0.730921011,0.488680816,0.792635291,0.795101686,0.531376412,0.600712094,0.805261127,0.942998422,0.714927679,0.735972226,0.677885053,0.663540185,0.666421856
290,0.727203288,0.600286568,0.73132104,0.942473851,0.800016256,0.86636101,0.929071849,0.561838297,0.577997996,0.646600912,0.71153513,0.572154359,0.773615006,0.77405836,0.995667816,0.773407819,0.57789948,0.718962613,0.734716576,0.691373442,0.562135398,0.656177973,0.671722084,0.471742789
291,0.797020328,0.717844262,0.62417913,0.877942539,0.830053869,0.679256911,0.728354582,0.724659079,0.672491146,0.697536177,0.690982183,0.912516271,0.694432806,0.641467097,0.707172643,0.612711223,0.800323029,0.687468016,0.783999669,0.59623704,0.655696644,0.873131152,0.81076262,0.691338755
292,0.605094826,0.914788759,0.686508461,0.689429275,0.522223625,0.542857656,0.639765954,0.655622966,0.700330323,0.888695936,0.717586619,0.798413217,0.826680137,0.75023898,0.519798759,0.730349348,0.5253154,0.726303176,0.694825022,0.640499283,0.677734012,0.581742399,0.68855482,0.864725254
293,0.733706984,0.747580735,0.792706807,0.73205917,0.952105727,0.671372613,0.731266429,0.731136584,0.79493829,0.643594252,0.697316507,0.512455838,0.686391164,0.606493159,0.873236575,0.75280929,0.726553722,0.603485162,0.36975158,0.657338002,0.834129365,0.545697104,0.548155542,0.611488843
294,0.743544447,0.58940775,0.688661205,0.655911153,0.529938191,0.649613049,0.699174251,0.793987701,0.647841618,0.641133146,0.837483124,0.625877343,0.740862905,0.717128331,0.453127486,0.699324511,0.582896167,0.809820652,0.761302794,0.820828188,0.688040683,0.844305654,0.756743728,0.762119147
295,0.610547105,0.737974531,0.720053679,0.834980112,0.579446288,0.732149106,0.747176332,0.777588567,0.623816643,0.813262003,0.709615119,0.824379562,0.737679216,0.547567538,0.895627043,0.635822767,0.772132113,0.57658854,0.651669599,0.592930277,0.707949524,0.966246611,0.801901657,0.621588376
296,0.673042368,0.68388379,0.527886007,0.686443961,0.614295775,0.681438041,0.883889734,0.790584437,0.485375761,0.684357339,0.658158737,0.908689959,0.850622618,0.737717866,0.916439671,0.733199957,0.731957939,0.595920848,0.515016001,0.87061273,0.76351292,0.834613145,0.726531793,0.732039189
297,0.635734858,0.776412334,0.651546194,0.7515526,0.583352716,0.747710102,0.714430996,0.835585276,0.698492895,0.691828583,0.560886847,0.750901931,0.708993539,0.610524604,0.95134167,0.535207842,0.603844514,0.685048258,0.892393944,0.900350451,0.642270395,0.62663123,0.481552341,0.844770207
298,0.755687908,0.573551009,0.578231219,0.532528719,0.703546338,0.909244617,0.544047179,0.742532898,0.657695516,0.863223248,0.844298135,0.803623455,0.746638606,0.71017698,0.622324099,0.721892693,0.663811207,0.758987947,0.780347192,0.56493241,0.660592605,0.954548666,0.586567809,0.585401
299,0.642087782,0.715058323,0.84775921,0.552534122,0.939587468,0.671043937,0.659292675,0.705091569,0.705142881,0.768555023,0.555531725,0.843844536,0.837837984,0.795612216,0.637802609,0.673053245,0.898366448,0.785334979,0.499261368,0.557991549,0.660149171,0.958069964,0.68747722,0.734438962
300,0.688096509,0.850030693,0.789232483,0.72641643,0.892615877,0.592293143,0.943765578,0.793927107,0.663532245,0.783744816,0.519674497,0.60961099,0.71848603,0.750981959,0.670480084,0.858995055,0.645026841,0.540863475,0.638995197,0.827372451,0.559951116,0.974870067,0.70866676,0.671991639
301,0.740243904,0.700342244,0.728527377,0.889576814,0.583859281,0.547946548,0.487976089,0.592778985,0.68144942,0.807146805,0.796118028,0.879828562,0.886526069,0.695892153,0.640754253,0.7527271,0.608747272,0.539868835,0.951727694,0.591434063,0.707649857,0.674833475,0.576843385,0.675031519
302,0.866192479,0.569673222,0.904738064,0.844903865,0.800291092,0.743654359,0.777553122,0.76349884,0.681037452,0.796038056,0.706219828,0.756401833,0.622434327,0.632389551,0.728150487,0.740906024,0.814081245,0.65140172,0.931615228,0.695389008,0.726021111,0.657525882,0.686111569,0.57834889
303,0.804289147,0.656080839,0.783369794,0.741560253,0.720227149,0.73365074,0.469124613,0.514102572,0.677231624,0.695606191,0.664959983,0.605161211,0.817745721,0.666476539,0.832527346,0.53932741,0.579890282,0.763626637,0.53613825,0.758784067,0.824639417,0.804361974,0.763019316,0.680000947
304,0.811325481,0.727896123,0.90744754,0.661749899,0.779123981,0.665785057,0.665703104,0.792862855,0.63660055,0.607575159,0.602596292,0.715641691,0.804266752,0.793926766,0.697498446,0.605126912,0.67016676,0.693009339,0.452432261,0.677624195,0.637655101,0.935087423,0.612163505,0.608308341
305,0.670348989,0.605976081,0.642326796,0.45631555,0.619685969,0.626818033,0.616605631,0.864226159,0.643521106,0.767078593,0.708526118,0.669293174,0.712091387,0.687453706,0.989458308,0.735507049,0.548872974,0.736341505,0.882202654,0.938646081,0.642367258,0.73161351,0.625646796,0.726437896
306,0.652716918,0.852063786,0.530514889,0.560575545,0.68814371,0.826569164,0.649797587,0.607225124,0.553404577,0.782684844,0.787849495,0.647953689,0.762498326,0.778500748,0.750739695,0.74390184,0.964304691,0.66007075,0.866764461,0.786385101,0.808035964,0.669656519,0.658073198,0.700707824
307,0.723011303,0.82326658,0.933546727,0.845040303,0.869206019,0.913203419,0.563820175,0.537071387,0.716004913,0.928612449,0.597326562,0.597344142,0.831411023,0.600065607,0.622891537,0.550711188,0.736123631,0.857614693,0.699585101,0.641218069,0.667341349,0.633202455,0.677007464,0.708735257
308,0.639646192,0.874245022,0.821242812,0.596282671,0.634876741,0.618771337,0.959137931,0.60831849,0.774527237,0.883859772,0.707120928,0.812186835,0.838667464,0.851786675,0.819224223,0.547551199,0.532600254,0.689512711,0.980176546,0.637575663,0.66710213,0.591809437,0.621013735,0.529416283
309,0.783796466,0.72729171,0.518936199,0.812814697,0.820067338,0.549221606,0.776545208,0.691181422,0.591750555,0.725743665,0.630624095,0.68228083,0.758353599,0.734479527,0.746624444,0.711995501,0.98597808,0.686848354,0.480550286,0.865574468,0.631551369,0.817590141,0.821067473,0.664711268
310,0.533746764,0.758281519,0.795383832,0.768972507,0.841584956,0.511331327,0.662167012,0.792304139,0.684186354,0.72748784,0.689747645,0.823966725,0.768087536,0.707950598,0.81436532,0.78398978,0.742360102,0.621825958,0.648861702,0.744210228,0.740358756,0.612545734,0.638003098,0.840813307
311,0.653607357,0.788098638,0.808449961,0.823681013,0.52044217,0.795831146,0.700579176,0.774853111,0.572176222,0.677679132,0.714443025,0.622656741,0.64884036,0.55462755,0.826577986,0.698685705,0.629364841,0.663778878,0.670388137,0.837942537,0.656479011,0.84686403,0.769155771,0.72213802
312,0.653607357,0.788098638,0.808449961,0.823681013,0.52044217,0.795831146,0.700579176,0.774853111,0.572176222,0.677679132,0.714443025,0.622656741,0.64884036,0.55462755,0.826577986,0.698685705,0.629364841,0.663778878,0.670388137,0.837942537,0.656479011,0.84686403,0.769155771,0.72213802
313,0.805364579,0.734305353,0.756421625,0.800201512,0.788839022,0.668625579,0.772256467,0.696995256,0.626768578,0.654197006,0.735016994,0.848834972,0.678622643,0.864194448,0.583370263,0.661761246,0.816604038,0.832467933,0.836492198,0.72178942,0.684005589,0.580261661,0.523761898,0.706490858
314,0.774515014,0.826115328,0.938479632,0.664458553,0.881827523,0.739422232,0.68344484,0.560152989,0.582455795,0.668948062,0.740665835,0.615875261,0.657200198,0.663515609,0.74284562,0.776581827,0.483777019,0.648077031,0.801899938,0.7220199,0.626075474,0.890861883,0.759242286,0.719347959
315,0.619789807,0.731642265,0.759327323,0.690636608,0.630842277,0.551073254,0.734450451,0.767939418,0.83640239,0.579469275,0.523608832,0.847387424,0.6863697,0.599861209,0.710713958,0.709429009,0.886836324,0.576565301,0.498539087,0.83728942,0.815096791,0.663473074,0.753296649,0.63712547
316,0.689567412,0.507485026,0.59318644,0.965523815,0.555704416,0.815299148,0.76499934,0.754404369,0.610870058,0.744367837,0.662091176,0.902847079,0.835347933,0.746895411,0.40235426,0.511673188,0.743094529,0.6197771,0.989063198,0.713706507,0.778680032,0.8468082,0.750740017,0.566026706
317,0.789897567,0.570679933,0.683918863,0.500957032,0.656988902,0.666777237,0.700126266,0.625815951,0.722783548,0.685967087,0.930595572,0.854061764,0.625568188,0.697440639,0.684382818,0.651604957,0.797463084,0.560723813,0.9757436,0.830704558,0.692527157,0.580036253,0.627718094,0.583496024
318,0.751528166,0.650040412,0.850426608,0.831619495,0.647434508,0.912035486,0.589482093,0.843315237,0.703398545,0.551141761,0.699549313,0.83595995,0.690305419,0.671178275,0.516072207,0.748522842,0.82814949,0.839142115,0.446119928,0.635304495,0.703156241,0.637969479,0.580595666,0.620944665
319,0.837908006,0.569175429,0.75376133,0.84707506,0.693121628,0.615960679,0.901241135,0.631340088,0.693266173,0.855352635,0.642197478,0.521721037,0.593975106,0.67512983,0.517996054,0.846920617,0.90877996,0.777103553,0.621742432,0.646035567,0.755998164,0.737308049,0.607493493,0.878690297
320,0.837977877,0.661139737,0.680980278,0.65910008,0.568679649,0.79639192,0.794137561,0.587150714,0.52943992,0.742035604,0.528077054,0.826713388,0.834860311,0.528878588,0.834386742,0.94509055,0.716915879,0.69803376,0.808269149,0.638203588,0.697100133,0.808158134,0.811325098,0.583787355
321,0.780456549,0.87527109,0.62963012,0.866436118,0.641288513,0.689413712,0.646271405,0.799029559,0.489649025,0.80222548,0.789802132,0.781159511,0.703964318,0.744650084,0.690863668,0.706342115,0.69006297,0.685120427,0.738435481,0.555150885,0.68848051,0.81111908,0.538485947,0.772045608
322,0.7639443,0.72963836,0.714929806,0.785231118,0.826341658,0.842254129,0.646782387,0.445982299,0.687134132,0.669070597,0.671419499,0.603012658,0.688980613,0.717495831,0.769717478,0.777517207,0.676818428,0.646941742,0.635535129,0.72860082,0.82148828,0.588095451,0.685249219,0.624265637
323,0.765478011,0.750572409,0.556258451,0.78283367,0.764378752,0.783785294,0.73989158,0.778798787,0.77284205,0.629413319,0.564868725,0.577294877,0.664922349,0.936248723,0.542507785,0.582350815,0.556708563,0.610517463,0.950841344,0.627422458,0.758945174,0.59404024,0.662724082,0.878631248
324,0.522809934,0.609373916,0.651061671,0.867712548,0.748765807,0.848075925,0.670793827,0.696456168,0.736161661,0.76260067,0.587986895,0.656752086,0.641068024,0.839511142,0.623401507,0.772953551,0.839549164,0.770069084,0.577030382,0.807894001,0.711482474,0.696348677,0.706060613,0.721107397
