,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
280,0.051748209,0.042063409,0.278682899,0.021865091,0.070533583,0.078426861,0.070206389,0.146386011,0.066236635,0.055687969,0.071726709,0.12137851,0.113582993,0.071373016,0.035382495,0.08932522,0.025602627,0.081904298,0.02578744,0.115498661,0.076353896,0.049858429,0.138022362,0.084546613
281,0.189279787,0.040194569,0.055573154,0.047127485,0.049441946,0.111517058,0.128657256,0.151399295,0.056629771,0.074734312,0.139142558,0.071730612,0.058679362,0.067681071,0.013123222,0.077159639,0.070620849,0.051688291,0.069870546,0.057146576,0.058035171,0.073183205,0.103774884,0.087534523
282,0.03223471,0.056577381,0.089182819,0.049883173,0.087907773,0.055940607,0.03498591,0.115937654,0.136054412,0.065270571,0.06165321,0.077765008,0.054323743,0.064894808,0.048998623,0.091303031,0.023244842,0.047210606,0.057007477,0.08650849,0.135024766,0.099217591,0.077881373,0.083840364
283,0.050786224,0.128087133,0.05621981,0.047699273,0.067949959,0.055643432,0.071790801,0.074462728,0.11623946,0.128172603,0.107231818,0.109114055,0.072467925,0.071916997,0.032721044,0.092464501,0.101422083,0.109707522,0.100048496,0.066352761,0.090694433,0.062991968,0.069321197,0.058417779
284,0.037021384,0.096386151,0.093423597,0.034319675,0.050477856,0.060989121,0.058325999,0.051501442,0.069593128,0.121703498,0.119682791,0.042775653,0.049531401,0.058586379,0.058365141,0.081080593,0.103781899,0.047256438,0.047068976,0.130748925,0.080244615,0.047446551,0.057267888,0.092103452
285,0.112258656,0.063956036,0.06676086,0.1269252,0.093686829,0.058325501,0.073412185,0.056643555,0.070128061,0.067243219,0.062765191,0.092759038,0.066842434,0.107929875,0.026605756,0.082943675,0.096086276,0.045742384,0.055366596,0.143108021,0.080119989,0.049489372,0.043996585,0.045074503
286,0.045483112,0.08138265,0.103573505,0.158528436,0.090664298,0.109336435,0.055867222,0.137233153,0.064959726,0.049697362,0.128557955,0.069890741,0.095816507,0.062536338,0.064128158,0.094576769,0.074302519,0.067778929,0.113340705,0.06516971,0.098109057,0.065149657,0.05755755,0.064725239
287,0.037888567,0.071587054,0.114636549,0.031371936,0.034145986,0.073227929,0.042794095,0.086017346,0.073449322,0.190169941,0.069519991,0.060255445,0.095706086,0.076248096,0.043727595,0.074734394,0.126325703,0.082978581,0.056003256,0.102031949,0.05912864,0.104941434,0.027854595,0.085251368
288,0.065238114,0.132014923,0.070775643,0.028327855,0.088043018,0.117849217,0.014216938,0.060411516,0.064979678,0.092925329,0.079655824,0.062497053,0.046008606,0.089894012,0.094609813,0.12516601,0.029856186,0.087410297,0.061729475,0.086790191,0.058433161,0.116492683,0.047807625,0.104308891
289,0.036825561,0.083235287,0.046211077,0.061071283,0.109676659,0.060382835,0.086802398,0.13563418,0.064802503,0.06402511,0.101158244,0.076001639,0.064358725,0.083846409,0.083872469,0.059628326,0.086462876,0.040377139,0.200605236,0.055821938,0.124081583,0.075224405,0.065884376,0.087684128
290,0.049873618,0.066274196,0.041565317,0.119830846,0.072408851,0.101844412,0.060982654,0.054314263,0.073350517,0.099699776,0.082854848,0.061027929,0.060460087,0.054553785,0.05670471,0.098988984,0.061348785,0.129259013,0.024113711,0.070113033,0.067568175,0.095729762,0.0882908,0.060966851
291,0.142416148,0.058522219,0.098358456,0.038775065,0.0781041,0.098674708,0.030066478,0.12490391,0.064357418,0.086536774,0.079410974,0.140693837,0.090339068,0.056090431,0.028144662,0.073610058,0.052020825,0.106534577,0.053224687,0.03108689,0.068329175,0.065868189,0.112687981,0.073494374
292,0.061269432,0.128409537,0.046130302,0.028678712,0.047234091,0.059974135,0.051848195,0.078087187,0.108437601,0.109968509,0.069254183,0.067105508,0.064857484,0.058225938,0.048506265,0.086741705,0.044148664,0.053144421,0.230177328,0.034050332,0.097241309,0.098216482,0.047686165,0.106841532
293,0.059595511,0.068002541,0.106406419,0.031302021,0.0457299,0.088316962,0.062070123,0.074850967,0.068905198,0.120495203,0.063523891,0.070319964,0.044839852,0.091870087,0.054436339,0.104756864,0.042083542,0.059607748,0.010897756,0.061976818,0.061199374,0.09091341,0.121166003,0.124480232
294,0.05782732,0.056533865,0.069129719,0.054862814,0.052276508,0.084973324,0.039626095,0.07757251,0.132789948,0.060024819,0.083269896,0.137549652,0.048672276,0.064040234,0.050153783,0.051413523,0.065111284,0.055790791,0.093496327,0.050449278,0.085824994,0.110291515,0.059199612,0.10821138
295,0.09099838,0.063857775,0.050837148,0.05295875,0.052136659,0.087689048,0.052392159,0.072328766,0.054317145,0.063690842,0.152324272,0.118127305,0.102314468,0.042827918,0.113885951,0.086726529,0.037947237,0.062171415,0.041716684,0.074323902,0.048408041,0.11733151,0.134509212,0.095342183
296,0.040890182,0.032826358,0.052971374,0.050858826,0.095865375,0.107013949,0.064069183,0.099211841,0.035228439,0.044247409,0.087256621,0.047743777,0.056770946,0.124425282,0.069984356,0.098417519,0.056757092,0.04253536,0.031173974,0.114067548,0.068334259,0.036418978,0.134899367,0.07009086
297,0.077395722,0.076378328,0.036728673,0.033882757,0.085420315,0.077409505,0.050149786,0.069182939,0.132052351,0.055882977,0.080750774,0.04895732,0.081283466,0.057396003,0.078197152,0.054150193,0.052118694,0.064951126,0.017255863,0.115906804,0.090367198,0.091795594,0.051315996,0.074547009
298,0.069283285,0.054283726,0.097178478,0.034760004,0.089230039,0.124885544,0.053691573,0.069561809,0.051655239,0.061922252,0.077768097,0.197127951,0.078758448,0.068600656,0.030025448,0.071376808,0.049154693,0.094018234,0.042630627,0.05586471,0.114221794,0.027638827,0.104061102,0.047283092
299,0.097540189,0.078569568,0.082215459,0.025309678,0.076322661,0.067739761,0.13052803,0.046317938,0.104875333,0.066190287,0.069401358,0.152289658,0.048597768,0.088388444,0.03347531,0.048973093,0.087539205,0.094027919,0.043971093,0.067040181,0.050794868,0.052049101,0.1039635,0.085836334
300,0.083918054,0.058726319,0.050565506,0.068188603,0.095704274,0.07206714,0.06486352,0.063047143,0.087260163,0.059533168,0.052692393,0.074383943,0.069774696,0.135145839,0.088604572,0.134582893,0.063828768,0.054376768,0.060903625,0.10522968,0.059886605,0.094782036,0.050143731,0.067205936
301,0.078233329,0.058594012,0.085901353,0.037224542,0.149261611,0.042634569,0.051937271,0.061523,0.086722482,0.129213184,0.125472573,0.046635329,0.074974623,0.122562033,0.042792065,0.107906913,0.040368942,0.020749172,0.020136938,0.066725028,0.084104513,0.079082494,0.040191366,0.07161423
302,0.098947344,0.151905543,0.02263501,0.045722252,0.040724206,0.051722928,0.055228536,0.072528331,0.096108512,0.090568765,0.080406671,0.074883624,0.041272954,0.076813979,0.110749191,0.120116711,0.155155416,0.101786317,0.051629488,0.093900156,0.071249779,0.046396849,0.06533519,0.084020552
303,0.09659105,0.066956805,0.079688723,0.071005417,0.054348698,0.063933399,0.038855874,0.046251581,0.101453909,0.121242492,0.106368379,0.218587367,0.061314943,0.058906661,0.017719686,0.058966428,0.041311179,0.085649106,0.060611557,0.06869526,0.098621197,0.079217903,0.060396813,0.061089243
304,0.076351947,0.096818006,0.090875886,0.033706833,0.141511723,0.065784484,0.070939131,0.033895204,0.065375271,0.072550254,0.063270564,0.145143455,0.08153906,0.103918273,0.021523259,0.052390991,0.050245449,0.078740984,0.019497179,0.102619938,0.090669446,0.054686507,0.071250931,0.080597654
305,0.106889876,0.058584132,0.041348843,0.038831458,0.05868708,0.095793511,0.015335854,0.089766576,0.052944452,0.094769047,0.059987287,0.072063302,0.043420175,0.061629141,0.134645558,0.086536003,0.075017694,0.094920763,0.029368348,0.081050765,0.058849463,0.03867176,0.046507595,0.083637456
306,0.06236774,0.111866207,0.051199583,0.016891328,0.101111424,0.113542878,0.0762573,0.06439482,0.050600814,0.101485493,0.085057639,0.054669274,0.059402131,0.08802435,0.049647498,0.085849191,0.034832736,0.072680793,0.059980157,0.06346068,0.14311599,0.047503541,0.062326897,0.141361258
307,0.072592852,0.142953376,0.073137052,0.068800327,0.05918815,0.08612004,0.039550137,0.064789529,0.091650694,0.090074156,0.093927791,0.047219745,0.194877579,0.049203543,0.015592052,0.124534596,0.08522136,0.115629639,0.094215082,0.034905123,0.078286421,0.080016897,0.085831732,0.04435716
308,0.101905115,0.114120441,0.070726669,0.031739101,0.077050719,0.053338508,0.093129634,0.06954719,0.078781607,0.070957927,0.086492155,0.05161396,0.164604475,0.085125016,0.090216007,0.044192586,0.01992466,0.146531831,0.046656223,0.035283038,0.056748118,0.10728124,0.046203947,0.050428275
309,0.081188523,0.132290207,0.047458398,0.031771257,0.04765228,0.04771064,0.085376777,0.092692742,0.139311676,0.049984013,0.070970293,0.072499138,0.054094513,0.094194792,0.040415755,0.053713234,0.114481841,0.076029807,0.056219229,0.066729074,0.096329499,0.101770257,0.139256021,0.066829277
310,0.051778984,0.137207587,0.151234572,0.0406693,0.045780682,0.052046622,0.05379938,0.103311129,0.093425766,0.1059967,0.052340063,0.129276333,0.087780888,0.053782015,0.088484961,0.075244161,0.0393844,0.045867289,0.030865733,0.07209147,0.061086182,0.111754585,0.10165223,0.050974362
311,0.073094357,0.082681771,0.026428879,0.086687063,0.060363836,0.120265896,0.058667258,0.091514655,0.061712586,0.080735019,0.080087064,0.0634027,0.066993261,0.090254921,0.047296571,0.164596765,0.043447916,0.049463481,0.057157177,0.136552212,0.087884844,0.056013064,0.059830364,0.099462188
312,0.073094357,0.082681771,0.026428879,0.086687063,0.060363836,0.120265896,0.058667258,0.091514655,0.061712586,0.080735019,0.080087064,0.0634027,0.066993261,0.090254921,0.047296571,0.164596765,0.043447916,0.049463481,0.057157177,0.136552212,0.087884844,0.056013064,0.059830364,0.099462188
313,0.082490283,0.088990277,0.050116649,0.089405338,0.037418262,0.087356705,0.074663214,0.047643276,0.072104305,0.108662334,0.07049737,0.085706227,0.053447255,0.063479983,0.033142205,0.091990686,0.087177809,0.105878398,0.051946348,0.10692257,0.097495774,0.02463093,0.040492566,0.062607729
314,0.066328665,0.047198914,0.049455648,0.051149507,0.066572523,0.077075549,0.074975004,0.094083222,0.085917169,0.071023026,0.079933219,0.039593533,0.11243265,0.084452059,0.106469892,0.088155533,0.011516099,0.055766075,0.056440881,0.082414747,0.084916458,0.041094439,0.156483157,0.097588161
315,0.087409677,0.104676132,0.184833995,0.103753869,0.035378025,0.081000193,0.07592862,0.089589736,0.116385744,0.050412362,0.04092928,0.061972145,0.060818473,0.079995027,0.037152844,0.053539786,0.110181468,0.046822229,0.020225982,0.088023648,0.075351713,0.061103493,0.057086382,0.059217164
316,0.070003323,0.076526544,0.030290374,0.072884928,0.052224899,0.050855782,0.070165832,0.147918246,0.165065227,0.056824834,0.085164857,0.106092525,0.099207358,0.078475631,0.031149557,0.076665018,0.05873794,0.048632536,0.097906741,0.082404658,0.083629264,0.103392482,0.060280573,0.066790231
317,0.073288702,0.05216849,0.067717493,0.024701837,0.095384583,0.066514687,0.088180071,0.100269502,0.085094466,0.033445609,0.14518818,0.097950146,0.076695746,0.098864623,0.075954301,0.079137139,0.047762793,0.042026337,0.130097793,0.097325427,0.106196617,0.040801511,0.158635525,0.040741139
318,0.062247179,0.05417511,0.129296127,0.048666022,0.058616155,0.080546328,0.049840711,0.079500355,0.06902984,0.139522657,0.062295708,0.119297084,0.101168351,0.110889896,0.044332251,0.076628481,0.115621962,0.048661601,0.06060588,0.11264971,0.077700296,0.048006122,0.051003968,0.069478617
319,0.05663034,0.054116041,0.050942834,0.044828887,0.050478843,0.062310698,0.086722044,0.078435353,0.1013753,0.094034881,0.092275434,0.206722796,0.059636727,0.050511251,0.03170052,0.058626172,0.077905195,0.066325355,0.100308417,0.097012716,0.13392035,0.049416565,0.069524398,0.050635796
320,0.122546485,0.087809913,0.076691695,0.060506015,0.031964547,0.070866028,0.066133321,0.053756478,0.072909469,0.108408115,0.067471495,0.061511257,0.117526502,0.044825358,0.069071761,0.063294382,0.192799479,0.069465369,0.050843076,0.05107479,0.058225351,0.026261516,0.111877774,0.059502803
321,0.057672015,0.03872269,0.145022423,0.086180004,0.117014217,0.048428746,0.039760539,0.079493585,0.068600057,0.071004207,0.125911934,0.056722878,0.052177557,0.080938615,0.058716742,0.085451188,0.092673819,0.09083047,0.056754502,0.087742411,0.081866362,0.052481452,0.064834553,0.064570298
322,0.043290527,0.054008045,0.087509499,0.077981138,0.088144645,0.094274301,0.040760901,0.028861081,0.108753252,0.04919106,0.082304707,0.019819923,0.098015376,0.146935448,0.098483725,0.088690528,0.017123223,0.082974106,0.080342304,0.072104635,0.106568821,0.061282139,0.048335195,0.043858318
323,0.113318853,0.045613364,0.041920612,0.050543291,0.039397994,0.132527899,0.121514709,0.079457587,0.078237952,0.069415127,0.062286003,0.062203195,0.062406397,0.063668725,0.050794378,0.083756349,0.026771319,0.04858028,0.036722412,0.076925353,0.094466109,0.034752482,0.117628815,0.07106961
324,0.048585312,0.172081893,0.039595676,0.051113329,0.126716493,0.064195988,0.04396471,0.112057638,0.108928589,0.071303292,0.059983152,0.050751168,0.076985315,0.089664884,0.108937544,0.108069769,0.085319171,0.082446044,0.033964945,0.096622898,0.042583344,0.09626399,0.074096634,0.075143431
325,0.080442362,0.047631531,0.149213453,0.107030919,0.079936179,0.099571687,0.087495862,0.065025738,0.059681057,0.071148803,0.093872115,0.079905528,0.06977169,0.058007122,0.086075649,0.069698687,0.137850528,0.075527564,0.099838228,0.03706515,0.058602295,0.08423057,0.09805661,0.057537379
326,0.048638088,0.138048053,0.087277268,0.046543499,0.096983161,0.060241927,0.046971189,0.07203714,0.102089575,0.059451514,0.057141636,0.045000205,0.03490523,0.096184587,0.045241274,0.093439833,0.035820864,0.045366695,0.048629483,0.066265714,0.184310982,0.057437248,0.054539067,0.073360634
327,0.189733785,0.038636663,0.085003311,0.056998621,0.046510193,0.04286852,0.013191134,0.07058987,0.047641744,0.070455271,0.0901147,0.073642962,0.129606318,0.101443209,0.015536958,0.066751102,0.029429136,0.074509801,0.079140189,0.156350026,0.066922786,0.099395331,0.047125569,0.103730135
328,0.074645018,0.0715359,0.074930469,0.079733149,0.091051344,0.05777553,0.038339521,0.057178586,0.09712125,0.10689211,0.082154257,0.123873527,0.053256462,0.043851748,0.029053637,0.053836449,0.054823231,0.092832977,0.090330149,0.087555222,0.08640077,0.047975876,0.112656764,0.039492957
329,0.095334015,0.067946164,0.030923432,0.060035107,0.104785282,0.086259166,0.088038211,0.089956608,0.081001382,0.048687182,0.085693404,0.090304566,0.095362583,0.09088108,0.048237649,0.105439791,0.110504405,0.043596001,0.04614337,0.068334278,0.152225079,0.069595684,0.050376441,0.132300857
330,0.045925718,0.046797564,0.103999859,0.133345951,0.049306363,0.07382667,0.074273987,0.073423632,0.069852343,0.059348803,0.120256112,0.05452365,0.041585926,0.079323646,0.052738776,0.089000531,0.054544389,0.092303306,0.093684378,0.028401875,0.05747861,0.074869645,0.096461695,0.069958581
331,0.079636336,0.028449419,0.132694086,0.067236137,0.121233608,0.101721834,0.12464681,0.058796594,0.085145771,0.126517701,0.090862061,0.056619455,0.064857679,0.117092299,0.05241664,0.070956818,0.087203148,0.045337817,0.131376647,0.042517582,0.052533191,0.036235347,0.078070391,0.081377014
332,0.040007853,0.025601831,0.103037564,0.0957714,0.070862857,0.068173597,0.055160769,0.122957027,0.112109518,0.13194757,0.06307512,0.050798505,0.072811727,0.061751985,0.053567642,0.075048092,0.104968264,0.063722852,0.068440914,0.067434891,0.051578561,0.064418983,0.09851066,0.043087164
333,0.09882375,0.078641084,0.055688876,0.122133167,0.084688382,0.037460615,0.104131389,0.069416685,0.117507884,0.060419177,0.12109157,0.115760221,0.056854499,0.061816709,0.036836136,0.111832071,0.061358123,0.101246571,0.088249686,0.051515655,0.059725754,0.121434383,0.08562046,0.074135078
334,0.088495565,0.108364186,0.037700406,0.040967334,0.044808328,0.085194135,0.047623037,0.13394625,0.086580159,0.090381789,0.108743346,0.065876351,0.046908393,0.069357795,0.12535639,0.075754703,0.105396736,0.052967928,0.042313682,0.093244439,0.091780649,0.051640659,0.061205808,0.082971776
335,0.044193825,0.061205251,0.096584561,0.117042265,0.076423607,0.094183016,0.090023732,0.102734311,0.072065981,0.056553442,0.081881907,0.06321921,0.054910814,0.08070796,0.057818437,0.114425675,0.054851118,0.132013603,0.039653842,0.065540075,0.088607754,0.031250582,0.105772761,0.075444741
336,0.044193825,0.061205251,0.096584561,0.117042265,0.076423607,0.094183016,0.090023732,0.102734311,0.072065981,0.056553442,0.081881907,0.06321921,0.054910814,0.08070796,0.057818437,0.114425675,0.054851118,0.132013603,0.039653842,0.065540075,0.088607754,0.031250582,0.105772761,0.075444741
337,0.049873014,0.062563545,0.077480839,0.071558202,0.051953279,0.051056377,0.075500668,0.087680321,0.091994867,0.101191948,0.08745281,0.109177241,0.118371981,0.054760999,0.06278914,0.146065513,0.050500948,0.110851942,0.059856065,0.060949367,0.112985945,0.088219856,0.103617664,0.051751579
338,0.090150586,0.080613347,0.059155608,0.044132086,0.086087545,0.135580457,0.08912043,0.039135204,0.053833946,0.119547816,0.1072352,0.093413952,0.06442664,0.050947787,0.062720815,0.074255392,0.054350445,0.061334236,0.084314294,0.082608556,0.134604591,0.042794817,0.07397466,0.216125703
339,0.055126766,0.069150377,0.041547663,0.048412093,0.094585989,0.059534201,0.065095406,0.093022104,0.069609392,0.062455805,0.05802016,0.085644175,0.067603511,0.067590012,0.100897119,0.077186632,0.070298996,0.046466431,0.068903525,0.09353262,0.13976272,0.23945642,0.050340891,0.078719915
340,0.054436764,0.092743242,0.066707824,0.092599536,0.057734372,0.079175241,0.041739837,0.048081219,0.086657196,0.142102508,0.083154833,0.13546498,0.062249849,0.099213768,0.027220998,0.055741726,0.045504883,0.075411659,0.060118315,0.059721079,0.123639424,0.072707514,0.065919701,0.055686003
341,0.113317561,0.059316498,0.043522725,0.063981846,0.075402554,0.067627916,0.077039301,0.097448151,0.057081831,0.063525987,0.152793816,0.107863649,0.071255325,0.087838473,0.050458675,0.08863558,0.089495145,0.054556867,0.034984973,0.063442307,0.112320416,0.061132604,0.076037564,0.054972462
342,0.050103322,0.035895886,0.054430941,0.072200446,0.044243571,0.105304782,0.048995712,0.067320563,0.059444675,0.087423562,0.079612091,0.125830257,0.057338016,0.091536686,0.033951977,0.104787988,0.04693306,0.089560247,0.068585846,0.187735576,0.087878375,0.057676475,0.062263468,0.075437907
343,0.05019386,0.088924649,0.07146304,0.075826613,0.059663616,0.118415349,0.053531984,0.070593446,0.050245641,0.055540192,0.070042473,0.069369489,0.089230318,0.09613718,0.084080669,0.073346065,0.114409648,0.106864772,0.032415294,0.109377141,0.117630535,0.062768308,0.06220112,0.061753262
344,0.083809935,0.065323704,0.040138595,0.051057713,0.039593331,0.088125156,0.079638787,0.157887243,0.066593145,0.076611302,0.06591953,0.066664315,0.075890567,0.131380256,0.120546416,0.088680528,0.068743332,0.057427114,0.049806082,0.059379546,0.138191069,0.087049692,0.107046353,0.070672844
345,0.073526984,0.047003615,0.077594527,0.052864168,0.055247367,0.071553423,0.092245645,0.192662657,0.106611133,0.092927984,0.054509367,0.063665173,0.055222105,0.100853432,0.105198916,0.085516634,0.068292214,0.139583993,0.019247983,0.079280824,0.073458223,0.086363158,0.047571738,0.077964213
346,0.058357438,0.196601948,0.139985636,0.042964621,0.031260712,0.078178855,0.030161141,0.078813747,0.074185962,0.066089584,0.111440174,0.097246785,0.084375997,0.096072719,0.038990398,0.090846191,0.13473934,0.061561184,0.080548886,0.053206071,0.063383159,0.088149989,0.08060221,0.09556877
347,0.161135527,0.079696429,0.049436432,0.043025475,0.067964956,0.089216311,0.050344536,0.129442997,0.046941447,0.058159669,0.120037244,0.028854907,0.092853299,0.067876904,0.062987266,0.070035805,0.067315121,0.048739556,0.065867376,0.117983141,0.074296325,0.026183491,0.098870622,0.073102059
348,0.083384671,0.063946017,0.04280537,0.084300976,0.097600259,0.079836874,0.09786035,0.083271254,0.082558391,0.092033725,0.044809921,0.063013979,0.086209234,0.075025977,0.078761855,0.137168702,0.063881591,0.063581761,0.125201463,0.05987796,0.092257956,0.080872402,0.053673466,0.038401248
349,0.082906855,0.055011134,0.052150375,0.072210414,0.06263246,0.073846668,0.077265973,0.059696512,0.067236407,0.084278984,0.056954366,0.084572735,0.116604277,0.071070279,0.082729136,0.085844082,0.105168999,0.04848881,0.117503878,0.077350757,0.064666081,0.139950365,0.082535914,0.072787985
350,0.08688944,0.047933461,0.054910743,0.047504099,0.093923652,0.123289075,0.073247492,0.091349258,0.079563214,0.085220482,0.09973349,0.147156611,0.066553282,0.078677789,0.053389929,0.131477674,0.036007379,0.092196942,0.055480515,0.086497534,0.036080011,0.037364789,0.056289933,0.052481405
351,0.058603673,0.07991114,0.058972041,0.030661802,0.065597093,0.099739301,0.049840327,0.052230867,0.087393596,0.048911284,0.125527748,0.049375483,0.100278351,0.115713118,0.03122485,0.108669873,0.051839241,0.088125417,0.086773575,0.085704359,0.078210642,0.030831824,0.05001659,0.050165275
352,0.082682134,0.036695669,0.059820033,0.02160908,0.059972879,0.069483468,0.021813804,0.069121449,0.078402972,0.147094191,0.081183272,0.070835596,0.044371408,0.054921871,0.087416891,0.122036454,0.02891387,0.100722683,0.07410899,0.085265537,0.100596517,0.128759841,0.077954257,0.060572374
353,0.07711759,0.159375454,0.083227035,0.037916181,0.031050693,0.048060249,0.029891412,0.06220252,0.053608526,0.091238235,0.084226068,0.112284337,0.057396948,0.165182155,0.037859671,0.055987949,0.058228779,0.063253087,0.080454066,0.037030158,0.086621848,0.091138618,0.067116046,0.092378638
354,0.225182312,0.081278993,0.064600363,0.029616639,0.076523324,0.048545752,0.081977391,0.100935338,0.077124798,0.076640263,0.07215277,0.029129514,0.143218402,0.042305459,0.047824395,0.09949834,0.060240194,0.064832421,0.046188304,0.060516536,0.087733073,0.111035224,0.066474349,0.047744874
355,0.094213242,0.045924033,0.05756337,0.022734854,0.057538751,0.054492179,0.025492528,0.100617978,0.09708161,0.071724486,0.102679573,0.068099653,0.108827533,0.056210503,0.047958575,0.155094169,0.080104529,0.076844603,0.037378314,0.067419532,0.085318899,0.042473757,0.089265882,0.09994913
356,0.07853474,0.060830281,0.053600395,0.067027416,0.070046146,0.071173027,0.028383745,0.062913269,0.13074548,0.070133175,0.059833655,0.044082492,0.052123262,0.074054266,0.047897915,0.15698641,0.091228305,0.130917886,0.195606538,0.070899766,0.064452612,0.093504666,0.08812447,0.041609208
357,0.039106268,0.139843521,0.094194052,0.099169557,0.085445523,0.068627441,0.053625913,0.043110972,0.085863657,0.074088629,0.067521145,0.170777449,0.032998922,0.097946367,0.087063638,0.065303758,0.043646825,0.082278738,0.064127854,0.093113683,0.080113908,0.062832315,0.059179188,0.08662538
358,0.099722232,0.064581191,0.044127247,0.049781115,0.06843394,0.113559467,0.055307359,0.105502256,0.082772501,0.038280629,0.081011983,0.073461374,0.086916483,0.062936126,0.278428876,0.086687905,0.064101089,0.076936483,0.047725276,0.090780674,0.067051807,0.022384521,0.079431575,0.046001529
359,0.099722232,0.064581191,0.044127247,0.049781115,0.06843394,0.113559467,0.055307359,0.105502256,0.082772501,0.038280629,0.081011983,0.073461374,0.086916483,0.062936126,0.278428876,0.086687905,0.064101089,0.076936483,0.047725276,0.090780674,0.067051807,0.022384521,0.079431575,0.046001529
360,0.099282764,0.110355739,0.290350166,0.047965622,0.082278594,0.120881063,0.045910318,0.066654662,0.048112516,0.044265457,0.049881503,0.037305098,0.055471676,0.073316044,0.034794787,0.033952166,0.036864952,0.124828875,0.045866772,0.088027278,0.151575645,0.100157212,0.06269889,0.071149946
361,0.107514509,0.079594188,0.056884412,0.070497663,0.037338112,0.116744742,0.056608987,0.064802918,0.124762892,0.038983787,0.087692732,0.077543416,0.078029096,0.073615614,0.098373951,0.056238663,0.028737594,0.066199068,0.030199913,0.118018408,0.077213703,0.055243291,0.061613659,0.03611118
362,0.160994294,0.064901905,0.033794003,0.056336737,0.040825133,0.045489428,0.079457288,0.094972542,0.086647631,0.055903763,0.094730276,0.090271746,0.084457128,0.162441315,0.128743508,0.099151944,0.056974959,0.036275868,0.025172166,0.083465546,0.078126003,0.106377097,0.037713887,0.068065095
363,0.071101882,0.039326927,0.040826251,0.048959467,0.066057731,0.113464618,0.082473504,0.028322237,0.086673445,0.104088444,0.162694459,0.044583053,0.067428895,0.101565564,0.026204989,0.061020092,0.094204297,0.070921816,0.073798377,0.053643945,0.096202378,0.072506671,0.119978076,0.08446238
364,0.072230641,0.06312096,0.105306151,0.0548762,0.074461989,0.06397936,0.042629062,0.052796668,0.139613546,0.063143028,0.068911517,0.038256879,0.079360471,0.153785143,0.081136002,0.077438343,0.016423619,0.067464843,0.105501628,0.061897277,0.128316099,0.068074542,0.132317372,0.049079677
365,0.080935442,0.072367093,0.052286073,0.025794072,0.044805549,0.051974504,0.055524858,0.079423042,0.082053588,0.060071541,0.124809474,0.113266968,0.10455372,0.055618713,0.032745103,0.066630117,0.064060895,0.06397682,0.046349911,0.083928496,0.073563213,0.106365919,0.069001794,0.123131634
366,0.13189527,0.113593522,0.047186434,0.020070978,0.055833636,0.070950115,0.057374684,0.073725121,0.091415655,0.089379017,0.098869227,0.051233342,0.095718794,0.071401783,0.022798706,0.092126819,0.034507974,0.078330598,0.044893751,0.141681114,0.069048235,0.064911568,0.217809301,0.078446171
367,0.029783083,0.052966199,0.089319359,0.060008674,0.028662725,0.110172896,0.082389352,0.03545798,0.14691528,0.095793804,0.097110074,0.074618269,0.089324649,0.069663797,0.163926039,0.085751172,0.049942671,0.073371038,0.052302347,0.067749058,0.099996117,0.01986413,0.099138913,0.054842324
368,0.08683544,0.079270455,0.04864799,0.044817117,0.040708143,0.140789374,0.112987975,0.074722852,0.08208943,0.103041691,0.10554033,0.112152662,0.035962364,0.084610831,0.037334074,0.064585903,0.017763678,0.034266965,0.055128319,0.115899808,0.071896656,0.02462592,0.051184585,0.052262972
369,0.053751639,0.116065444,0.091036036,0.037669221,0.068586761,0.079991836,0.021362458,0.067768995,0.119180127,0.052962645,0.156077743,0.07057201,0.078259091,0.056699496,0.074827983,0.060713195,0.056815172,0.056525221,0.110881785,0.075822709,0.103539964,0.038984505,0.075602485,0.08263727
370,0.110879704,0.053875545,0.068266431,0.05171316,0.120833071,0.072829987,0.064556,0.064279888,0.125231847,0.086255515,0.120880527,0.058186471,0.053050239,0.115928993,0.038075946,0.075674817,0.06408446,0.038016939,0.101760824,0.062468898,0.062853315,0.041383109,0.05202563,0.061927762
371,0.090201867,0.057195971,0.127416108,0.066453695,0.059917275,0.061805973,0.06392472,0.082044412,0.133169887,0.037612832,0.070389768,0.110778768,0.055407495,0.133347757,0.093525595,0.117313066,0.075486365,0.057972185,0.034544202,0.102635773,0.080934784,0.065369102,0.088106655,0.053678119
372,0.051291506,0.045656833,0.04343795,0.088778556,0.036006838,0.104597239,0.051150067,0.140739151,0.113325335,0.066335777,0.060677612,0.049189541,0.095301085,0.084796215,0.040281336,0.086184978,0.134615151,0.058347052,0.055654605,0.057560846,0.09694081,0.026710615,0.097698622,0.189952604
373,0.051291506,0.045656833,0.04343795,0.088778556,0.036006838,0.104597239,0.051150067,0.140739151,0.113325335,0.066335777,0.060677612,0.049189541,0.095301085,0.084796215,0.040281336,0.086184978,0.134615151,0.058347052,0.055654605,0.057560846,0.09694081,0.026710615,0.097698622,0.189952604
374,0.03977751,0.04783597,0.041146428,0.047547324,0.064555415,0.130650427,0.073649552,0.086256702,0.080508891,0.046963272,0.095125469,0.06902491,0.051022006,0.099773758,0.04320135,0.043044683,0.108770482,0.120329876,0.083568772,0.051359101,0.128527296,0.118210324,0.034618342,0.098984326
